Date,State,District,Market,Commodity,Variety,Min_Price,Max_Price,Modal_Price,Arrival_Qty_qtl,Rainfall_mm
2020-05-14,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,855,1173,988,184,2.9
2020-05-19,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,875,1173,965,120,9.9
2020-05-28,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1043,1530,1327,69,6.1
2020-06-06,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1390,1820,1609,71,9.4
2020-06-15,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,959,1375,1221,81,6.9
2020-06-21,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1025,1462,1231,149,50.3
2020-06-26,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1042,1441,1227,294,85.9
2020-07-01,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,909,1139,991,105,72.1
2020-07-10,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,895,1230,997,46,44.8
2020-07-17,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,835,1051,912,187,104.4
2020-07-24,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,943,1356,1202,69,64.5
2020-07-31,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,600,870,746,129,14.0
2020-08-08,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,821,1005,929,57,51.5
2020-08-13,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,609,913,730,206,83.9
2020-08-18,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,724,929,853,267,30.6
2020-08-25,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,896,1163,984,290,28.3
2020-09-03,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,854,1125,977,68,91.4
2020-09-11,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,760,1054,953,86,32.5
2020-09-17,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,822,1031,900,379,26.2
2020-09-23,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,615,860,729,462,115.9
2020-09-30,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,963,1202,1085,254,113.8
2020-10-08,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,837,1302,1026,46,27.7
2020-10-16,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,899,1251,1017,322,26.4
2020-10-23,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,675,905,819,199,9.8
2020-10-29,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,903,1377,1108,194,20.2
2020-11-06,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,538,637,590,362,0.0
2020-11-11,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,521,751,598,313,29.7
2020-11-17,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,414,582,479,828,9.6
2020-11-25,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,431,552,489,374,2.4
2020-12-04,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,533,804,670,466,7.4
2020-12-12,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,482,601,526,441,6.8
2020-12-21,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,456,615,525,584,8.0
2020-12-30,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,462,699,572,1082,1.6
2021-01-08,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,395,616,501,714,9.6
2021-01-16,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,496,712,565,238,5.6
2021-01-24,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,498,732,587,712,1.6
2021-02-02,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,831,1187,958,197,6.9
2021-02-11,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,614,876,741,277,1.9
2021-02-16,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,846,1226,983,159,4.3
2021-02-22,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,695,873,798,433,4.5
2021-02-28,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,544,833,679,183,4.7
2021-03-09,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,864,1141,944,347,9.2
2021-03-16,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,843,1121,924,420,4.7
2021-03-23,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,731,1079,918,299,6.9
2021-03-30,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,850,1184,932,88,5.5
2021-04-04,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,734,1000,840,445,7.2
2021-04-11,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,792,1110,969,90,2.7
2021-04-19,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,899,1254,1052,168,4.6
2021-04-28,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,674,1066,862,442,9.5
2021-05-04,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,834,1254,1039,56,4.9
2021-05-11,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,929,1319,1118,245,0.7
2021-05-18,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1035,1419,1252,93,7.2
2021-05-27,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1003,1355,1213,282,8.0
2021-06-04,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1574,2164,1747,149,103.3
2021-06-09,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1272,1734,1494,295,115.0
2021-06-14,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,841,1269,1048,232,42.7
2021-06-20,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1188,1536,1310,239,81.6
2021-06-29,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1248,1783,1555,184,36.0
2021-07-06,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1061,1363,1189,199,88.7
2021-07-13,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1029,1259,1145,27,71.3
2021-07-20,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,866,1316,1065,67,117.0
2021-07-27,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,905,1259,992,240,24.7
2021-08-01,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,943,1251,1120,99,99.8
2021-08-09,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,929,1113,1030,201,107.6
2021-08-14,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,762,1024,840,150,67.6
2021-08-21,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1015,1471,1164,153,59.8
2021-08-29,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,798,1088,1003,133,77.5
2021-09-05,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,887,1287,1030,120,50.2
2021-09-12,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,833,1011,921,484,107.5
2021-09-17,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,862,1156,976,109,99.5
2021-09-25,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,701,1033,809,110,14.3
2021-10-03,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,848,1025,937,462,12.8
2021-10-11,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,640,941,805,256,8.6
2021-10-18,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,771,1083,960,366,8.0
2021-10-23,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,934,1318,1040,91,26.7
2021-10-29,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,842,1118,1010,120,18.8
2021-11-06,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,607,860,772,343,14.4
2021-11-15,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,469,654,522,394,26.4
2021-11-20,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,351,482,398,732,6.1
2021-11-25,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,374,608,476,394,0.8
2021-12-03,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,508,787,642,426,6.9
2021-12-08,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,354,552,433,963,4.1
2021-12-15,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,367,542,458,663,1.4
2021-12-22,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,509,746,636,590,0.8
2021-12-29,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,453,644,540,520,2.3
2022-01-03,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,558,708,640,238,0.1
2022-01-11,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,495,713,600,834,3.4
2022-01-17,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,573,756,655,152,9.4
2022-01-25,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,447,581,504,555,8.1
2022-01-30,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,508,634,576,904,5.1
2022-02-04,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,692,963,761,245,4.5
2022-02-12,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,720,992,786,110,0.6
2022-02-21,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,866,1213,1060,202,3.2
2022-02-26,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,727,873,800,140,8.3
2022-03-03,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,864,1352,1079,151,3.0
2022-03-10,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,725,1127,885,346,1.2
2022-03-17,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,682,970,832,183,6.6
2022-03-25,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1161,1699,1330,45,4.8
2022-04-01,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,819,982,901,325,4.1
2022-04-06,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,770,1035,945,421,3.2
2022-04-13,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,782,1049,954,79,7.3
2022-04-22,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,686,880,793,77,7.0
2022-04-28,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,758,1143,936,229,2.4
2022-05-07,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,976,1323,1205,228,4.4
2022-05-13,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,997,1240,1134,127,5.1
2022-05-20,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,889,1251,995,173,5.9
2022-05-28,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1196,1588,1403,276,2.0
2022-06-03,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,964,1456,1216,91,41.6
2022-06-09,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1038,1380,1194,268,76.7
2022-06-16,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1153,1646,1468,75,78.9
2022-06-25,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1421,1802,1550,236,119.3
2022-06-30,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1140,1597,1325,132,92.3
2022-07-09,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,791,1169,952,67,67.3
2022-07-17,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,662,961,843,286,92.8
2022-07-24,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,816,1087,946,217,46.3
2022-08-02,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,786,1114,926,139,89.7
2022-08-11,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,646,917,824,68,94.8
2022-08-16,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,781,1088,966,187,20.5
2022-08-21,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,944,1281,1041,41,55.4
2022-08-26,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1037,1432,1283,67,82.6
2022-09-01,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,788,1034,857,332,44.7
2022-09-10,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1124,1573,1367,173,19.3
2022-09-17,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,836,1211,1054,285,94.8
2022-09-24,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,966,1429,1135,110,26.6
2022-10-02,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,963,1317,1176,183,8.1
2022-10-07,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,704,997,870,129,26.9
2022-10-14,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,707,966,820,229,28.4
2022-10-21,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,697,989,829,340,27.2
2022-10-27,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,752,1072,953,134,10.2
2022-11-04,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,441,595,543,154,5.8
2022-11-13,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,456,599,532,598,27.8
2022-11-18,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,541,810,647,366,6.3
2022-11-26,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,397,568,496,772,24.4
2022-12-05,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,542,686,595,226,3.9
2022-12-14,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,468,670,555,494,9.2
2022-12-21,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,441,646,519,98,1.3
2022-12-26,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,513,732,592,437,1.3
2022-12-31,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,444,627,527,142,9.9
2023-01-06,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,622,828,702,319,9.8
2023-01-14,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,482,693,559,346,2.2
2023-01-20,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,510,713,579,280,0.8
2023-01-25,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,477,664,562,320,5.5
2023-02-01,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,780,1217,985,123,5.7
2023-02-07,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,724,941,810,332,3.5
2023-02-12,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,804,1085,895,231,0.1
2023-02-20,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,952,1129,1038,152,3.2
2023-02-28,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,810,1021,944,412,2.2
2023-03-06,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,776,1134,970,98,3.8
2023-03-15,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,818,1152,1014,290,6.8
2023-03-22,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,828,1235,1008,33,1.9
2023-03-31,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,743,1082,936,377,0.8
2023-04-09,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,821,1252,1047,89,1.4
2023-04-15,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,610,818,717,406,9.3
2023-04-20,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,734,1035,918,239,3.0
2023-04-28,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,704,965,825,129,4.0
2023-05-05,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,960,1246,1145,80,3.4
2023-05-13,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1194,1599,1310,58,7.7
2023-05-18,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,995,1308,1190,64,3.0
2023-05-26,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,983,1437,1183,238,4.4
2023-06-02,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1427,2027,1780,103,61.5
2023-06-09,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1076,1501,1184,102,75.4
2023-06-18,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1322,1706,1480,19,113.5
2023-06-25,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1286,1730,1570,94,83.0
2023-07-01,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,772,979,879,79,36.9
2023-07-09,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,846,1153,943,65,31.4
2023-07-18,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,999,1453,1163,25,43.6
2023-07-25,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,936,1354,1191,124,60.3
2023-07-31,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,830,1109,1004,143,91.1
2023-08-05,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,823,1193,1009,49,79.5
2023-08-14,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,850,1261,1055,73,94.4
2023-08-20,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1074,1496,1174,43,119.1
2023-08-25,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,894,1440,1130,36,67.4
2023-08-30,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1113,1563,1311,16,8.8
2023-09-06,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,702,1083,860,407,100.3
2023-09-15,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,643,887,788,395,16.4
2023-09-21,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,872,1213,976,34,25.5
2023-09-30,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1033,1504,1185,225,113.4
2023-10-07,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,819,1033,891,345,13.4
2023-10-14,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,759,1037,945,185,13.5
2023-10-20,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,865,1208,1061,153,16.6
2023-10-27,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,665,906,812,392,8.0
2023-11-03,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,625,891,709,284,3.8
2023-11-11,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,540,828,660,240,23.3
2023-11-17,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,493,681,570,210,18.0
2023-11-24,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,434,635,550,426,11.8
2023-12-02,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,465,690,552,1137,7.5
2023-12-08,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,466,676,574,986,8.5
2023-12-17,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,413,576,480,555,3.7
2023-12-23,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,498,746,603,645,1.9
2023-12-30,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,590,737,646,298,4.5
2024-01-07,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,554,837,689,442,0.6
2024-01-12,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,440,617,495,110,2.6
2024-01-20,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,545,727,669,368,0.8
2024-01-27,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,452,623,531,290,6.6
2024-02-03,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,882,1275,1041,95,1.8
2024-02-09,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,788,1048,958,245,0.2
2024-02-16,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,712,1069,894,321,0.8
2024-02-25,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,716,998,860,78,7.5
2024-03-01,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,897,1362,1124,147,9.4
2024-03-10,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1038,1590,1277,39,6.7
2024-03-15,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1109,1618,1349,177,0.4
2024-03-22,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,824,1088,914,365,8.3
2024-03-30,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,652,886,786,61,6.3
2024-04-07,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,769,1081,919,287,6.6
2024-04-13,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,845,1378,1082,73,8.9
2024-04-19,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,970,1272,1071,157,8.3
2024-04-26,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,992,1374,1083,32,9.2
2024-05-04,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1301,1808,1597,203,3.5
2024-05-09,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1154,1395,1262,203,3.8
2024-05-17,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1221,1750,1494,208,2.6
2024-05-23,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1031,1258,1157,192,7.9
2024-05-29,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1245,1614,1431,218,8.6
2024-06-04,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1444,2183,1752,125,71.1
2024-06-10,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1667,2227,1829,50,95.2
2024-06-18,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1503,1822,1674,43,78.8
2024-06-26,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1097,1503,1300,92,55.2
2024-07-02,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,838,1234,967,123,82.6
2024-07-07,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,798,1149,999,262,80.5
2024-07-15,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,811,1213,1011,144,40.9
2024-07-24,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,753,1170,951,240,111.4
2024-08-02,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1139,1486,1241,169,76.1
2024-08-09,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,831,1139,1000,102,30.3
2024-08-16,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,770,1045,923,215,47.0
2024-08-25,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,886,1100,971,69,118.8
2024-08-31,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1015,1386,1127,75,92.3
2024-09-08,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,1021,1403,1274,108,5.3
2024-09-14,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,919,1333,1154,87,41.9
2024-09-19,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,875,1156,1001,81,118.1
2024-09-25,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,810,1193,1000,42,5.9
2024-10-02,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,773,1084,905,56,3.3
2024-10-09,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,737,922,812,419,17.2
2024-10-18,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,1023,1542,1234,128,12.6
2024-10-23,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,998,1261,1119,105,20.8
2024-10-30,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,955,1445,1163,99,28.8
2024-11-08,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,523,701,627,430,17.2
2024-11-14,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,486,679,566,947,28.8
2024-11-19,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,527,840,675,437,16.8
2024-11-28,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Green,528,771,631,302,27.9
2024-12-06,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,577,750,676,236,4.2
2024-12-12,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,517,762,641,456,1.3
2024-12-21,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,662,924,769,69,0.2
2024-12-29,Madhya Pradesh,Bhopal,Bhopal APMC,Cabbage,Red,496,675,579,509,8.7
2020-01-01,Odisha,Cuttack,Cuttack Main,Cabbage,Red,438,530,483,558,3.0
2020-01-07,Odisha,Cuttack,Cuttack Main,Cabbage,Red,398,584,498,359,9.1
2020-01-16,Odisha,Cuttack,Cuttack Main,Cabbage,Red,495,669,546,168,3.4
2020-01-21,Odisha,Cuttack,Cuttack Main,Cabbage,Green,340,465,401,160,7.7
2020-01-28,Odisha,Cuttack,Cuttack Main,Cabbage,Red,352,502,421,919,6.6
2020-02-06,Odisha,Cuttack,Cuttack Main,Cabbage,Green,731,1018,805,336,2.8
2020-02-12,Odisha,Cuttack,Cuttack Main,Cabbage,Green,540,731,616,640,7.0
2020-02-21,Odisha,Cuttack,Cuttack Main,Cabbage,Red,667,929,775,388,2.8
2020-02-29,Odisha,Cuttack,Cuttack Main,Cabbage,Red,656,1034,819,338,4.1
2020-03-06,Odisha,Cuttack,Cuttack Main,Cabbage,Red,778,1028,878,407,6.0
2020-03-15,Odisha,Cuttack,Cuttack Main,Cabbage,Red,782,954,870,165,0.2
2020-03-23,Odisha,Cuttack,Cuttack Main,Cabbage,Red,777,1156,917,474,8.7
2020-04-01,Odisha,Cuttack,Cuttack Main,Cabbage,Green,532,808,646,435,3.4
2020-04-08,Odisha,Cuttack,Cuttack Main,Cabbage,Green,872,1301,1047,125,7.6
2020-04-14,Odisha,Cuttack,Cuttack Main,Cabbage,Red,559,835,711,498,5.6
2020-04-22,Odisha,Cuttack,Cuttack Main,Cabbage,Red,594,755,676,388,5.8
2020-04-29,Odisha,Cuttack,Cuttack Main,Cabbage,Green,661,842,750,461,7.5
